id,title,subtitle,intro,poster,pubdate,url,rating,star,star_time
1325961744,小学问,黄执中 周玄毅 邱晨 马薇薇 胡渐彪 / 2018 / 北京联合出版公司,"这不是一个小时代，这是一个小学问的时代。只有知识，没有观点的人，正在被淘汰。别让焦虑毁了你的生活，懂点小学问，超越许多人。
焦虑让人学习，成为别人眼中的“聪明人”。只有把焦虑弄明白，才是唯一让你不焦虑的方式。浩瀚的知识海洋中，从哪入手、学习哪些知识才可以缓解焦虑？在有限的时间里，其实不用每门都样样精通，学问不用“大”，“小”就够用了。
“小学问”期望为读者带来的改变，不是增长某方面的知识，而是激活读者本身的知识存量。它能解释日常生活中很多搞不明白的现象，比如，为什么在健身房办卡后再也没去过？为什么买的书从来没翻过？为什么有人可以“躺着”把钱挣了？为什么你“管不住嘴”？
全书共有7个“小学问”，每则“小学问”里的每个知识点，既有应用场景，又有解释力度，还能迁移到其他领域，足够轻巧有趣。《小学问》由你每天都能接触的“游戏、健身、职场、恋爱”场景切入，带读者走进知识领域的课堂。相信通过一些垂直领域的有趣观点、知识的分享，面对日常问题和困境时，可以自如使用的逻辑思维能力，帮读者提升思维的竞争力，让读者学会按照这些聪明人的方式去思考问题，不落俗套。
《小学问》——帮你提升个人思维竞争力，像聪明人一样去思考问题！",https://img9.doubanio.com/view/subject/l/public/s29668284.jpg,2018-1,https://book.douban.com/subject/27609678/,7.1,3.5,2018-02-18 09:39:08
1318272527,闲话闲说,阿城 / 2016 / 江苏凤凰文艺出版社,阿城先生散文集，闲谈中国世俗与中国小说。充分体现了作者擅长清谈的风格。,https://img9.doubanio.com/view/subject/l/public/s28688221.jpg,2016-3,https://book.douban.com/subject/26277379/,8.2,4,2018-02-04 14:04:03
1311183978,智识分子,万维钢 / 2016 / 电子工业出版社,"常识是我们的敌人，我们即将迎来一个“不换思想就换人”的时代。
这是一本关于如何理解现代世界的书，作者在这本书中讲了一些现代人应该有，而且只有现代人才可能有的“智识”——智慧和见识。想要理解这个现代世界，乃至做正确的决策，就得有这种智识。它会纠正你想当然的判断，告诉你一些靠谱的社会科学的研究结果，让你理解或质疑专家的判断，也许你也能像专家一样思考。
“学而时嘻之”精粹，大量深度好文首次发布!",https://img9.doubanio.com/view/subject/l/public/s28384406.jpg,2016-2-1,https://book.douban.com/subject/26692468/,8.3,4,2018-01-22 22:03:12
1310313104,破案后,周翠 / 2015 / 新星出版社,"《破案后》辑录了旅德法律学者周翠三篇关于德国刑事司法案例的系列文章——《破案后》、《世纪诉讼》和《冤狱五则》，三篇共七则案例。这三篇文章均在《读库》刊发过，其中几个案件有了新的进展，在单行本中作者也做了相应的增补。
作者梳理了大量相关案件资料，一步步记录下案件审理的进程，让普通读者犹如身临其境观摩了整个案件的过程；从作者进行的一些必要的文献综述、援引的大量 统计数据和摘译的判决内容中，也能看到另外一个国家的司法状况、法官心证的历程、律师工作的背景以及学者思考的维度。
这些司法档案，不仅仅可资法律工作者镜鉴，也可启迪开蒙大众读者。
本书由读库出品，购买链接：http://item.taobao.com/item.htm?spm=a1z10.5-c.w4002-6070215173.13.N4O7Ee&id=44663244878",https://img9.doubanio.com/view/subject/l/public/s32277307.jpg,2015-3,https://book.douban.com/subject/26362202/,8.2,4,2018-01-21 14:59:38
1309732138,灵魂破译师,李林麒 / 2017 / 百花洲文艺出版社,"一部脑洞大开的心理悬疑小说，堪称小说版《天才在左，疯子在右》。
我们每个人的世界，就是我们想要看到的世界。这是一方特殊的天地，各色人物粉墨登场，木僵症、分裂症、躁狂症、麻痹性痴呆症、被害妄想症、单一恐惧症、心因性失忆症、反社会人格、斯德哥尔摩综合征……每一重人格面具下都是一个让人惊奇的脑洞世界，能够联通脑洞世界与现实世界的却是一个奇怪的灵魂破译师。
这些脑洞世界中，究竟隐藏着什么秘密？为何一个女孩会声称看见自己的影子杀人？一个善良的女白领为什么却深深爱上一个杀人犯……
雨夜来临，连环抛尸的“吸血鬼”又该出动了，这一次他的目标将是谁？
全城人心惶惶之际，治愈灵魂的破译师，能否化身心灵缉凶高手，运用催眠术、犯罪侧写、心理分析等高超手段，发现那些不可告人的秘密，揪出隐藏在重重迷雾中的幕后凶手？",https://img9.doubanio.com/view/subject/l/public/s29644965.jpg,2017-9,https://book.douban.com/subject/27118363/,7.3,3.5,2018-01-20 18:02:14
1306241759,草原动物园,马伯庸 / 2017 / 中信出版社,"这是一位传教士带着“半个动物园”勇闯蒙古草原的奇幻故事。光绪末年，在京城的美国传教士柯罗威，突发奇想要去赤峰修建一座草原动物园。他带着雄狮、大象、鹦鹉、蟒蛇以及一对虎纹马、五只狒狒一起奔赴草原。草原上，盗梦少女预知未来、通晓动物语言的少年涅槃重生、神秘的狼变月夜现身。这 是一部关于信仰的动物寓言，一场巨大的变革在勇士之地上演，一段史诗般的全新冒险自此展开……
【编辑推荐】
◆马伯庸历史奇幻新作！罗振宇、和菜头、刘宇昆、蒋方舟、李娟击掌推荐！
◆《古董局中局》《长安十二时辰》之后，马伯庸新历史主义写作的进阶之路。
◆怎样把小说挂在历史的钉子上？《草原动物园》微妙跳脱且不落俗套，堪称中国版《少年Pi的奇幻漂流》。
◆“梦想家式”的传教士带着狮子、大象、虎纹马……从京城出发去赤峰，劫难重生，让人怀想《西游记》。
◆独自穿越到清末的草原去传教，要什么技能？传教士：永葆对世界的好奇。
◆天真不是美德：少年、动物、盗梦、乱世、信仰……亦真亦幻的心灵探索之旅。
◆每一个圣人都有不可告知的过去，每一个罪人都有洁白无瑕的未来。
◆“一个人可以固执，也可以异想天开，当这两种特质合并在一起后，他就会变成一团跳跃的火、一台上足了气的蒸汽机。” 他对整个世界从未厌倦，也从未长大。
【名人推荐】
和其他马伯庸的小说一样，我看了一页后就欲罢不能。文字中强大的想象力把读者带到了另一个世界，另一个时代。在这里，信仰和理想就是草原上动物园里的狮子和大象，一步一步携带我们走入一个陌生而又亲切的魔幻世界。这是中国新篇《少年Pi的奇幻漂流》。
——作家 刘宇昆
每个作家都有一条回到故乡的道路，以“考据型悬疑小说”著称的作家马伯庸这次亦将目光投向了自己的出生之地——赤峰，相比他之前那些冲突更为激烈的作品，这部小说不仅仅试图叙述一个精彩的类型化的故事，还渗入了作者对于乡土历史的幽微思考，一份极其个人的情感表达，使得硬朗的叙述带入一丝抒情的调子，给读者留下更多的想象空间。
——作家 周文翰
这部小说在宗教大融合的格局上，达到了一个新的高度。所有宗教融合，这是中国百姓最世俗的层面，也是最有光亮之处。小说的对话，精彩绝伦，耐人寻味。
——作家 走走
“五四”以来，“历史散文”一向发达，其中特别的一路，是将偏于考据的学术研究写成清新可诵的美文，马伯庸的部分散文可归入这一谱系。上世纪90年代末，在网络成名并很快进入平面媒体的马伯庸曾涉足评论、杂文、中短篇历史、科幻和悬疑小说的创作，近来散文的成熟尤为可观。即使不熟悉他的读者，只要一看《风雨<洛神赋>》《破案：<孔雀东南飞>》《宛城惊变》，也会被他丰赡的学识、缜密的推理、发达的想象力、胜任愉快的文字所吸引。
——第二届朱自清散文奖授奖词",https://img9.doubanio.com/view/subject/l/public/s29390802.jpg,2017-3,https://book.douban.com/subject/26956479/,7.6,4,2018-01-14 20:35:32
1297426746,寡人很孤独—《资治通鉴》里的权力游戏①（周纪）,河伯 / 2017 / 四川文艺出版社,"彻底读懂“天地间必不可无之书”--《资治通鉴》
从职场、商场及政治等现代视角重新全方位解读！
文本考究史实，引经据典，还有惊喜的历史爆料！
深度剖析 《资治通鉴》里的权力游戏
看河伯批判性思维如何拨开历史的迷雾！
看个体理想在现实环境中的妥协与突围！
微信公众号数百万粉丝狂热追捧
累积阅读量超千万 评论过万条
历史流过岁月的长河，诸子百家、战国之殇，家国政务，商场诡谲。在那寸土必争的年代，在那言论自由的时期，各种奇人怪咖纷纷登场，各式英雄豪爵各施才华。
河伯，以司马光的《资治通鉴》为蓝本，用三寸不烂之舌，从经济、政治及职场等现代视角全方位解读历史，别出心裁。文本考究史实，引经据典，具有惊喜性的历史爆料。语言诙谐幽默，字里行间展现着国学的魅力与作者的感悟。通篇读来，接地气的解读让你连连惊呼，原来史书可以这样解读，原来国学如此有趣。",https://img9.doubanio.com/view/subject/l/public/s29431516.jpg,2017-5-1,https://book.douban.com/subject/26911213/,7.3,3.5,2018-01-01 09:29:27
1254563674,好好学习,成甲 / 2017 / 中信出版社,"• 为什么读了这么多书，依旧过不好这一生？
因为大多数人都掉进了“低水平勤奋”的陷阱。我们读了很多书，却只是读到了一个个孤立的知识点，而并没有把新旧知识连成一张知识网，长成一棵知识树。
• 学海真的无涯吗？到底什么样的“知识”值得我们花精力去学？
知识无穷无尽，但掌控这个世界运行的底层规律是有限的。你需要的是从海量知识中辨别出其中的“王炸”，一通百通！
学海非无涯，知识有主次。
• 为什么学习“学习的方法”，比学习本身更重要？
世界这么大，而我们的智慧有限。只有掌握了更有效的学习方法，才能在极为有限的时间里，把自己的认知水平比别人多往前推进一厘米。
拥有学习力的人，才拥有这个时代的终极竞争力
• 如何从“知道”到“做到”？怎么才能让知识变现？
刻意练习+多场景思维训练=构建底层认知，打通知识的底层结构
让知识成为资产，让学习成为财富积累的过程！
被罗辑思维评为十位“全国最会学习的人之一”、“得到”最受欢迎的说书人成甲，为你解开学习迷思，讲授“学习的方法”，帮助你将零碎的知识体系打造为高效的知识管理体系，让所学知识真正变成你的资产，让学习成为你财富积累的过程！",https://img9.doubanio.com/view/subject/l/public/s29276401.jpg,2017-2-1,https://book.douban.com/subject/26952718/,7.7,4,2017-10-09 23:19:09
1253477182,读库1606,张立宪 主编 / 2016 / 新星出版社,"本辑《读库》是2016年第六期，由六篇文章组成。
《青年梁左》以近五万字的篇幅记录了著名编剧、相声作家梁左求学北大、与姜昆合作编写相声以及创作中国首部情景喜剧《我爱我家》的前后经历。作者郑猛是资深“家”迷，曾写过《二十年前，〈我爱我家〉》刊于《读库1306》，一直想写写《我爱我家》的文学师梁左。为此，他走访多人，整理资料，终成这篇《青年梁左》。2001年5月19日，四十四岁的梁左在家中安然离世。2014年8月的《我爱我家》二十周年聚会上，英达曾感慨说，其实今天应该是怀念梁左的聚会，包括我在内，我们只是这个戏的参与者。这个戏其实是梁左的戏，我们都是帮忙的。“梁左带来了一个时代，也带走了一个时代。”
《与溥仪皇帝在一起的五年》选自俄罗斯汉学家康斯坦丁诺夫编译的《中国末代皇帝在苏联》，作者佩尔米亚科夫是溥仪1945年12月到1950年8月在苏联期间的陪同翻译和俄语老师。他与溥仪五年朝夕相处，对后者“三上三下”的悲剧性命运、思想脉搏、情感律动、心理细节、生活琐事有着相当的了解。这篇文章也是第一次与中国读者见面，历史事件与个人回忆在文中互相交织，为读者提供了不一样的阅读趣味。
《靖康之变的小人物》是秋原的新作，记叙了几位在靖康之变中极少被人关注的史料中的小人物，他们虽出身卑微，政治能量也不大，但依然凭借自己的信念和有限的能力，影响和推动了历史进程；文章的另一侧重点在于描写北宋藩国高丽与中原的军政外交关系。靖康之变前后，高丽迫于复杂的形势，本着其独特的小国寡民心态，同时与宋、辽、金三个政权展开了密切的互动，亲眼见证并积极参与到这一历史事件中，这是以往中国历史读物中极少涉及的另类环节。
《抗拒长大的猫咪》一文以奥黛丽·赫本参演《蒂梵尼早餐》的始末为线索，着重描写了影片中关于小黑裙的逸闻趣事，文中展示了大量剧照和设计手稿；《浮生》（续）的文字优美简洁，故事性强，作者任晓雯深入刻画了多位人物的人生故事，并构成群像，带有纪实小说的特性。
全书最后一篇《关于费米悖论的想象》属科普文章，在大量数据与多位科学家观点的支撑下，深入分析了地外智能生命存在与否的问题。文章不仅以举例比较的写作方式阐释了“费米悖论”这一科学名词，更在此基础上陈述了朴素的宇宙观与世界观，引人深思。",https://img9.doubanio.com/view/subject/l/public/s29200794.jpg,2016-11,https://book.douban.com/subject/26930006/,8.4,4,2017-10-07 23:14:55
1248343718,跃迁,古典 / 2017 / 中信出版社,"这个时代：信息变多、思考变浅，机会变多、竞争跨界，随时干扰、永远在线。每一个个体都在与外界的持续交换中，感受到能力进阶的压力与焦虑，希望获得适应自身成长节奏的知识，并将知识转变为价值，摆脱“听了那么多道理，还是过不好这一生”的梦魇。
本书将为你呈现隐蔽个人爆发式成长的关键知识、方法和背后的逻辑：
专注头部
外包大脑
终身提问
联机学习
知识IPO
升维思考
从这本书你可以得到：
成为高手的思维模式和方法。
找到最佳路径、借助趋势红利，撬动个人爆发式成长。",https://img9.doubanio.com/view/subject/l/public/s29496570.jpg,2017-8-1,https://book.douban.com/subject/27078435/,7.8,4,2017-09-27 21:53:07
1240878629,人体的故事,[美] 丹尼尔·利伯曼 / 2017 / 浙江人民出版社,"·这是一部从现代语境出发、回溯人类历史的人体进化简史，一本从进化、健康与疾病的相互关系着手、审视人体命运的权威著作。
·作为哈佛大学进化生物学教授，作者丹尼尔·利伯曼在书中汇集了多年来针对人体进化展开的深入研究，详细讲述了人类如何一步步落入了当前失配性疾病频发的泥沼。而进化无疑是帮助我们寻找病因、预防并治疗失配性疾病的一剂良方，得以让我们重新思考人类的过去、现在和未来！",https://img9.doubanio.com/view/subject/l/public/s29551064.jpg,2017-6-1,https://book.douban.com/subject/27052052/,7.9,4,2017-09-09 16:13:31
1224142235,这才是最好的数学书（全两册）,[日]笹部贞市郎 / 2015 / 北京时代华文书局,"《这才是最好的数学书》（上）：本书中，数学大师笹部贞市郎从数学的起源、发展、背后的故事、实际应用、学习方法五方面，让读者从全新的角度认识数学，发现数学的趣味性，同时探讨了许多数学基本问题，如学校教的数学是怎么出现的？每个数学公式、定理背后都隐藏着怎样的故事和秘密？有哪些东西学校没有教，但对于学好数学至关重要？为什么哪个国家的数学厉害，这个国家的国力就比其他国家强？等等。
《这才是最好的数学书》（下）：本书中，数学大师笹部贞市郎从数学家的故事、数学的应用、脑力游戏、逻辑培养、随想总结五方面，让读者从全新的角度认识数学，发现数学的实用性，同时探讨了诸多关于如何用数学来解决日常生活现实问题的案例，如，如何用数学逻辑推断谁是老实人？如何用数学来解读一个人？此外作者还跟读者分享了许多名垂青史的数学大师，如说牛顿、费马、笛卡尔、莱布尼兹的趣味故事。",https://img9.doubanio.com/view/subject/l/public/s28067174.jpg,2015-6-1,https://book.douban.com/subject/26384117/,7.1,3.5,2017-08-03 17:58:22
1215081835,怎样解题,G•波利亚 (george polya) / 2011 / 上海科技教育出版社,《怎样解题：数学思维的新方法》这本经久不衰的畅销书出自一位著名数学家 G·波利亚的手笔，虽然它讨论的是数学中发现和发明的方法和规律，但是对在其他任何领域中怎样进行正确思维都有明显的指导作用。《怎样解题：数学思维的新方法》围绕“探索法”这一主题，采用明晰动人的散文笔法，阐述了求得一个证明或解出一个未知数的数学方法怎样可以有助于解决任何“推理”性问题——从建造一座桥到猜出一个字谜。一代又一代的读者尝到了本书的甜头，他们在本书的指导下，学会了怎样摒弃不相干的东西，直捣问题的心脏。,https://img9.doubanio.com/view/subject/l/public/s27168353.jpg,2011-11-1,https://book.douban.com/subject/6983584/,7.9,4,2017-07-14 14:44:28
1211998330,给孩子讲量子力学,李淼 / 2017 / 博集天卷/民主与建设出版社,"顶尖物理学家，马云、徐小平、罗振宇的“私享课”老师
李淼教授趣味开讲
大科学家讲给小朋友的前沿物理学，
和孩子一起探索世界的真相！
值得家长和孩子共读的人文科学启蒙读物！
——————————————————————————————————————————————————
著名物理学家李淼写给孩子的量子力学普及读物，把抽象难懂的量子力学巧妙化为日常可感的事物，更讲述了许多可爱的物理学家的故事，一下子拉近了物理与我们的距离，让我们饶有兴味地跟随他展开这场量子物理之旅。书中也配有妙趣丛生的插画，让小读者们能够更直观地看懂物理过程，也更好地认识世界。
从量子力学开始了解科学、认识世界！让孩子在形成经典物理的条条框框前，先一步接触前沿的科学观念。
顶尖物理学家李淼用极其生动有趣的方式，将孩子带入一个美妙的量子力学的世界，让他们在好奇心得到极大满足的同时，也真正开启对科学的兴趣。",https://img9.doubanio.com/view/subject/l/public/s29276811.jpg,2017-1-1,https://book.douban.com/subject/26953160/,8,4,2017-07-07 09:32:15
1211681644,这才是数学,[英] 乔·博勒 著 / 2017 / 北京时代华文书局,"★真正研究数学教育的沥血之作。斯坦福大学数学教授，潜心钻研数学教育模式，走访英美多所中学，追踪几千名学生的数学学习情况，深度挖掘数学教学的有效方法。
★深刻剖析传统数学教育模式的弊端。传统的教学模式扼杀了孩子的学习兴趣，将数学变成只需要记忆而不需要理解的学科。再加上毫无意义的测评体系，数学终将变成高高挂起的理论模型，与现实严重脱节。
★澄清关于数学的错误观念。多年以来，人们对数学有着错误的认知，如""数学就是一堆定理""""女孩子不擅长学数学""等等。作者对这些错误观念进行澄清，以免使原本极有数学天赋的人与数学擦肩而过。
★探讨数学更佳的教与学方式。作者花费上千个小时，通过旁听课程、走访、问卷调查等多种形式，来研究更好的提高学生数学能力的关键因素，探讨老师、学生、家长如何相互配合，让学生真正爱上数学。

你喜欢数学吗？
据统计，40%以上的人不喜欢数学，甚至对数学怀有深深的厌恶和恐惧。这种情感来源于传统的数学教学模式，即老师站在黑板前讲解数学定理及方法，学生则在下面将老师的板书抄下来，再做大量的习题来巩固。这种教学模式往往形成学生只要记住相关知识就能将其彻底掌握的假象，却掩盖了他们数学能力低下的事实。
如果学生能够以一种不同的方式去学习数学，那么他们将来很可能在数学领域取得成功。为了改变学生对数学的负面印象，不再把数学看成一堆稀奇古怪的图形，乔·博勒教授对几千名美国和英国的中学生进行了为期数年的纵向调研，重点分析学生如何开展数学学习，以便找出高效的教学方法。
这本书的写作目的，就是为数学老师们提供数学教育的新方法、新思路，以帮助孩子们更好地掌握知识并快乐成长。同时也为家长们提供一些数学基础知识，以便他们间接地帮助提升课堂教学质量。
希望这本书能够使被数学""伤害过""的学生重新点燃兴趣；鼓舞热爱数学的人继续努力；为从事数学教育的人指明前进方向。
",https://img9.doubanio.com/view/subject/l/public/s29446300.jpg,2017-2-1,https://book.douban.com/subject/27040309/,6.5,3.5,2017-07-06 13:36:47
1211304259,南方周末特稿手册,杨瑞春 张捷 / 2012 / 南方日报出版社,"这本《南方周末特稿手册》由杨瑞春、张捷编，集结了南方周末历年来诸多“名记”(李海鹏、南香红、叶伟民、徐楠、曹筠武、柴会群、袁蕾、关军、沈颖、赵凌等)的特稿佳作及其手记，这些作品努力“追寻文字的美，呈现复杂的真”，留下了一份真正有质量的、经得起时间检验的、沉潜到中国底部的记录。
《南方周末特稿手册》适合新闻工作者阅读。",https://img9.doubanio.com/view/subject/l/public/s11098621.jpg,2012-7,https://book.douban.com/subject/11444302/,9,4.5,2017-07-05 15:08:53
1211295951,40岁，开始学做教育,万玮 / 2016 / 中国人民大学出版社,"40岁是对前半生的回顾和总结，也是对后半生的规划与展望。教师应站在40岁的开始，给自己一个新的下半生。如果你在40岁之前做得不够好，那么就从现在开始重新规划你的教育人生；如果你在40之前做得够好，那么就从现在开始总结40岁前的遗憾，以后做得会更好。
作者认为，对于教育者而言，40岁才是出发点。
本书50多篇教育随笔，真实地再现了万玮在40岁的专业成长。跟随他的思想脚步，你会进入新的教育境界。",https://img9.doubanio.com/view/subject/l/public/s29249298.jpg,2016-12,https://book.douban.com/subject/26944825/,7.6,4,2017-07-05 14:43:54
1210412820,正午4,正午故事 / 2017 / 台海出版社,"本书是《正午》系列的第四本，精选自界面新闻旗下的非虚构平台“正午”。
“特写”栏目，本期推荐叶三写的李志小传。《盲女毒枭》说的是一个发生在南京的真实案件。此外，还有一则非常清新好看的鸟类故事，北京的雨燕。
在“随笔”栏目，推荐淡豹的《在棚户区》。我们到底有没有对自己居住的这块空间的命运做出决定的资格？正午的老朋友袁凌带来一篇《乡村命案》，跟着他镜头式的语言去探索一起似乎很平常的杀人案。此外，正午的记者罗洁琪写了她的逃霾故事。
本期正午的“访谈”非常精彩。我们请小转铃和金宇澄围绕《繁花》一书，谈文学，谈上海，以及上海的男女关系。
“个人史”其实是口述史，挖掘那些被埋没却值得纪念的回忆。我们让黄觉回忆了他的青春年代，也是我们很多人的记忆。此外，我们也以一篇郭川的口述史，纪念他的航海故事。
在“视觉”栏目，正午的图片编辑朱墨带我们去探索北京的“鬼市”。逛鬼市的人，都带着轻微的雀跃感，某种幻想在那里会得到满足。
最后，是非常长非常长的“长故事”。本期的两篇长故事由正午两位记者贡献，分别是李纯的《火星招待所》以及张莹莹的《老邬想建一座油坊》，前者写了一帮诗人，后者写了长江边一位想做电商的普通人。",https://img9.doubanio.com/view/subject/l/public/s29440054.jpg,2017-5,https://book.douban.com/subject/27034246/,7.9,4,2017-07-03 10:09:38
1206830360,极简人类史,[美] 大卫·克里斯蒂安 / 2016 / 中信出版社,"比尔·盖茨盛赞推荐：
http://v.qq.com/page/f/d/e/f0193ceyqde.html
----------------------------------------------------------------
编辑推荐
◎《极简人类史》描绘了一幅人类历史演变进程的全景图，在这本书中，我们可能看不到秦始皇、凯撒大帝这样的历史细节，但是却能看清楚人类历史从无到有的发展轨迹。
◎《极简人类史》连接科学与人文，讲述了大爆炸、星系的演变、生命的出现、文明的变迁，这种覆盖天文学、生物学、 历史学……的知识大融合，带来了一种审视人类历史的全新方式。
◎《极简人类史》不仅是看清人类世界的快捷途径，更能满足我们对生命、地球和宇宙等宏观问题的好奇心。它从“复杂性不断提升”、“集体知识”、“人类独特的适应机制”等视角解读了人类历史演变的内在规律。
◎ 作者大卫•克里斯蒂安是“大历史”国际领军人物，他开创的“大历史”获得许多历史学大家的认可，威廉•麦克尼尔甚至将他的理论与达尔文、牛顿的成就相提并论。他还改变了比尔•盖茨“重新看待世界的方式”。比尔•盖茨自称是他的“忠实粉丝”，并斥资1000 万美元为他打造“大历史”公开课，在全球掀起了一场历史认知变革。
◎ 美国 500所中学的热门历史课程，青年教师优先推荐的教学参考手册，更适合青少年阅读的人类简史。《极简人类史》是大卫•克里斯蒂安写给大众的唯一一部人类简史，也是他的“大历史”观的核心提炼。
◎《极简人类史》从宇宙演化的视角思考人类共同的命运，它试图回答，宇宙从哪里来？人类世界从哪来？“我”从哪里来？这种从“过去“看懂“未来”的视野，有助于我们看清自己在历史中的位置，在动荡不安的互联世界，提升历史大格局意识。
◎ 为了更好地理解“极简人类史”，书中增加了精美彩插，并且特别设计了 3 类版块：
A 、“思想实验”——宏大问题简单讲。“人类如何看待自己在宇宙中的位置？”“什么使我们与众不同？”“你可以想象未来吗？”这类问题能够激发对历史的多重想象，提高自主思考能力；
B 、“小贴士”——列举大历史背后的小细节。假如你想深入了解“全球网络的形成”，可以根据“地中海贸易模式”的提示，拓展更多知识节点的阅读。
C 、“时间线”——用大事年表勾勒大历史图景，建立大历史的数据模型。这种新奇有趣的内文设计，将给你带来美观、精致的阅读体验，点燃你追求知识和智慧的火焰。
=============================================================
内容简介
《极简人类史》是一部视野宏大、脉络清晰的人类简史。它讲述现代智人近 10 万年的发展轨迹，以宇宙大爆炸为起点，在 138 亿年宇宙演化的壮阔背景下，俯瞰人类历史从无到有的全过程，构建一幅关于人类历史的大图景。
本书从宇宙大爆炸、星系演变、生命进化，讲到早期社会的诞生、农 业文明的出现、现代社会与文明危机。全书共 4 个篇章，在不到 10万字的篇幅里，清晰地勾勒出每一阶段的发展框架：
第 1章，“前传：开端之前”，讲述在宇宙演化进程中，人类是如何诞生的，以及现代智人是如何出现的；
第 2章，“开端：采集狩猎时代”，讲述现代智人如何从生物圈中脱颖而出，建立人类社会；第 3 章，“加速：农耕时代”，讲述农业文明的扩散，以及分散在各地的社群如何建立起相似的生活方式；
第 4章，“我们的世界：近现代”，讲述更高级的工业文明的诞生，及其如何一次次将我们推到文明危机的边缘。
通过这 4 个章节，《极简人类史》为我们呈现出一幅壮阔的历史大图景，帮助我们一目了然地看清，人类历史从哪里来，以及人类历史演变的内在规律。这本书用一个大比例尺看待人类历史，所看到的并不是“一个接一个了无生趣的事实”，而是富有逻辑、互动连接的人类共同的故事。
=============================================================
推荐语
""我喜欢学习新事物，那是一种奇妙的旅程。但你还不知道我是怎样看待世界的全景的，也正是那一览众山小的视野才是最振奋人心的。“大历史”正是一门这样的课程，它把所有的知识整合在一起。它使用时间线、系统的理解方式与历史视角，把所有相关的事物汇集在一个大框架之下。这正是为什么我觉得这是一门绝无仅有的课程，我鼓励你们不妨一试。
——“微软之父” 比尔•盖茨
《极简人类史》是一部视野宏大的人类简史，它在短小精悍的篇幅内，清晰地勾勒出现代智人10万年以来的发展轨迹，将人类历史置于宇宙史的恢弘背景下，反思人类过去的生存法则，追问人类未来的发展之道。这本书为我们认清人类世界，提供了一种超凡的视野，书中那些闪烁着智慧光芒的语句，引领我们发现一个全新的未知世界。
——新东方教育集团董事长 俞敏洪
恺撒一句名言，总结了征战高卢的10年峥嵘往事：我来、我见、我征服！现在，大卫•克里斯蒂安用同样卓绝的见识，在不到10万字的篇幅里，勾勒出人类25万年的发展进程。他比恺撒更能高谈阔论，告诉我们人类的集体学习能力如何促进技能的提升，并且促进人口、财富、实力的增长。要想在这个纷繁芜杂的世界中认清自己，《极简人类史》就是一个快速、便捷、令人服膺的途径！
——当代著名历史学家、全球史奠基人 威廉•麦克尼尔
大卫•克里斯蒂安…… 在搜集数据、高效处理数据以及思路清晰地写作方面，拥有独特的天赋。他能深入浅出地讲解历史，语言富有感染力，但又不至于引起读者的不满。读者们大可放心地依靠他，获得敏锐且内容丰富、见解深刻、充满反思意味而又极其简要的历史概观。
——世界史知名学者，菲利普•费尔南多- 阿梅斯托（Felipe Fernández-Armesto）
通过将人类历史置于自然环境的大背景下进行系统化思考，大卫•克里斯蒂安形成了令人眼前一亮的独特历史观。这本《极简人类史》对其主要观点进行了简要清楚的论述，对历史学家和普通大众均有借鉴意义。
——全球史知名学者，杰里•本特利（Jerry H. Bentley）
最好的“ 大历史”就是简单明了的小册子。大卫•克里斯蒂安的这本小书，最好地满足了现代社会不断增长的对极简“ 大历史”的需求。我认为本书最好的地方，就是它并非面面俱到地讲述历史事实。《极简人类史》充满了闪烁着智慧光芒的优雅语句，鼓励学生从“ 大历史”的视角重新看待自己所接受的教育，鼓励他们在已经存在了25 万年，并且越来越成为一体的人类世界中，找到自己的位置。
——世界史知名学者，威廉•埃弗德尔(William Everdell)
大卫•克里斯蒂安是“ 大历史”领域的哥白尼。他的思路大气恢宏，理念缜密严谨，其力量足以迫使我们重新思考以往所有从小范围、短时段层面讲述的历史。
——加州大学圣克鲁斯分校，特里•伯克（Terry Burke）
《极简人类史》为读者提供了世界历史的“ 大图景”：大到远远超过最近几千年的历史，却又简单得让普通读者都感觉轻松易懂。阅读克里斯蒂安的作品是一种享受，因为他能将历史讲得平易近人，而且又不会忽略其中微妙复杂的细节和偶然性因素。
——美国大学委员会世界历史课程顾问，比尔•思特里克兰（Bill Strickland）
本书专为辅助教师课堂教学而设计，易于课堂阅读所用，是不可多得的课堂资源。
——青年支持者之声（Voice of Youth Advocates）
本书就像一种精美的艺术，剔除了所有的冗余，将历史剥离到最本质的核心成分，展示了迄今为止，人类历史演变中不为人知的共性部分。大卫•克里斯蒂安为我们提供了一种理念框架，这个框架将互相割裂的人类历史碎片，汇聚成一个有意义的统一整体。《极简人类史》有力地回应了人类历史毫无联系、碎片化的后现代观点，它揭示了看似杂乱无序的人类历史，其背后所隐藏的目的和意义。
——伟谷州立大学，克雷格•本杰明（Craig Benjamin）",https://img9.doubanio.com/view/subject/l/public/s28600765.jpg,2016-4,https://book.douban.com/subject/26754615/,7.3,3.5,2017-06-24 21:40:37
